id,state,body,address,level,type,statement_content,target_1,target_2,target_3,target_4,target_5,prohibited_1,prohibited_2,prohibited_3,prohibited_4,required_1,required_2,required_3,trigger_1,trigger_2,trigger_3,trigger_4,trigger_5,trigger_6,trigger_7,enforcement_1,enforcement_2,category,bill,related,date_intro,date_adopted,date_checked,progress,url_source,url_text
WI-16,WI,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Race or ethnicity & sex,Assembly Bill 411,,6/25/2021,,4/25/2022,Rejected,https://docs.legis.wisconsin.gov/2021/proposals/ab411,https://docs.legis.wisconsin.gov/2021/related/proposals/ab411
WV-1,WV,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Race or ethnicity & sex,House Bill 2595,,2/18/2021,,4/25/2022,Pending,https://www.wvlegislature.gov/Bill_Status/bills_history.cfm?year=2021&sessiontype=RS&input=2595,https://www.wvlegislature.gov/Bill_Text_HTML/2021_SESSIONS/RS/bills/HB2595%20INTR.pdf
WV-2,WV,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,Senate Bill 618,,3/10/2021,,4/25/2022,Pending,https://www.wvlegislature.gov/Bill_Status/bills_history.cfm?year=2021&sessiontype=RS&input=618,https://www.wvlegislature.gov/Bill_Text_HTML/2021_SESSIONS/RS/bills/SB618%20INTR.pdf
WV-3,WV,Attorney General Patrick Morrisey,,State,Statement,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/19/2021,5/19/2021,4/25/2022,Enacted,,https://perma.cc/QM8T-9EKQ
WV-4,WV,Legislature,,State,Legislation,Denounces CRT,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Race or ethnicity & sex,Senate Bill 558,,3/3/2021,,4/25/2022,Pending,http://www.wvlegislature.gov/Bill_Status/bills_history.cfm?INPUT=558&year=2021&sessiontype=RS,http://www.wvlegislature.gov/Bill_Text_HTML/2021_SESSIONS/RS/bills/SB558%20INTR.pdf
WV-5,WV,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,Senate Bill 182,,1/12/2022,,4/25/2022,Pending,http://www.wvlegislature.gov/Bill_Status/bills_history.cfm?INPUT=182&year=2022&sessiontype=RS,http://www.wvlegislature.gov/Bill_Text_HTML/2022_SESSIONS/RS/bills/SB182%20INTR.pdf
WV-6,WV,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Race or ethnicity & sex,Senate Bill 45,,1/12/2022,,4/25/2022,Pending,http://www.wvlegislature.gov/Bill_Status/bills_history.cfm?INPUT=45&year=2022&sessiontype=RS,http://www.wvlegislature.gov/Bill_Text_HTML/2022_SESSIONS/RS/bills/SB45%20INTR.pdf
WV-7,WV,Legislature,,State,Legislation,N/A,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 498,,1/28/2022,,4/25/2022,Pending,http://www.wvlegislature.gov/Bill_Status/bills_history.cfm?INPUT=498&year=2022&sessiontype=RS,http://www.wvlegislature.gov/Bill_Text_HTML/2022_SESSIONS/RS/bills/SB498%20SUB1.pdf
WV-8,WV,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 4016,,2/1/2022,,4/25/2022,Pending,http://www.wvlegislature.gov/Bill_Status/bills_history.cfm?INPUT=4016&year=2022&sessiontype=RS,http://www.wvlegislature.gov/Bill_Text_HTML/2022_SESSIONS/RS/bills/hb4016%20intr.pdf
WV-9,WV,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 4011,,2/1/2022,,4/25/2022,Pending,http://www.wvlegislature.gov/Bill_Status/bills_history.cfm?INPUT=4011&year=2022&sessiontype=RS,http://www.wvlegislature.gov/Bill_Text_HTML/2022_SESSIONS/RS/bills/hb4011%20intr.pdf
WV-10,WV,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,Senate Bill 587,,2/7/2022,,4/25/2022,Pending,https://www.wvlegislature.gov/Bill_Status/bills_history.cfm?INPUT=587&year=2022&sessiontype=RS,https://www.wvlegislature.gov/Bill_Text_HTML/2022_SESSIONS/RS/bills/SB587%20INTR.pdf
WY-1,WY,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Race or ethnicity, sex & more",House Bill 97,,2/11/2022,,4/25/2022,Rejected,https://www.wyoleg.gov/Legislation/2022/HB0097,https://wyoleg.gov/2022/Introduced/HB0097.pdf
WY-2,WY,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity & sex,Senate Bill 103,,2/15/2022,,4/25/2022,Expired or Withdrawn,https://wyoleg.gov/Legislation/2022/SF0103,https://wyoleg.gov/2022/Engross/SF0103.pdf
WY-3,WY,Legislature,,State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,Senate Bill 62,,2/9/2022,,4/25/2022,Expired or Withdrawn,https://www.wyoleg.gov/Legislation/2022/SF0062,https://wyoleg.gov/2022/Engross/SF0062.pdf
WY-4,WY,Carbon County School District No. 2,"315 N First Street PO Box 1530 Saratoga, WY 82331",State,Legislation,N/A,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,10/18/2021,10/18/2021,3/28/2022,Enacted,,https://go.boarddocs.com/wy/crb2/Board.nsf/Public?open&id=policies#
